0.027	0.792225	0.57573	-0.425571	0.00903925	0.6
0.0265	0.803825	0.612951	-0.446264	0.00763414	1
0.026	0.815095	0.620377	-0.432926	0.0118745	0.8
0.0255	0.774794	0.638005	-0.447963	0.00663197	0.8
0.025	0.787241	0.625502	-0.437689	0.00746569	0.9
0.0245	0.759551	0.627038	-0.449297	0.00581599	0.7
0.024	0.738188	0.6237	-0.43438	0.00647907	0.8
0.0235	0.728892	0.639063	-0.416114	0.00801386	0.9
0.023	0.702453	0.649095	-0.421764	0.0076022	0.6
0.0225	0.717852	0.68158	-0.426859	0.00812435	0.7
0.022	0.718658	0.673489	-0.410404	0.00834298	0.9
0.0215	0.703711	0.656161	-0.418479	0.00760326	1
0.021	0.711748	0.648926	-0.41903	0.00631014	0.9
0.0205	0.688811	0.665526	-0.397926	0.00739438	1
0.02	0.690194	0.673458	-0.393416	0.00787965	0.8
0.0195	0.683369	0.677674	-0.4	0.00848433	0.8
0.019	0.703398	0.670341	-0.408582	0.00733165	0.5
0.0185	0.700153	0.67257	-0.400941	0.00902276	0.8
0.018	0.67521	0.662699	-0.389515	0.00951354	0.8
0.0175	0.675335	0.665057	-0.384888	0.00990679	0.6
0.017	0.668625	0.682165	-0.38186	0.0119455	0.5
0.0165	0.678405	0.680701	-0.404623	0.00790218	0.1
0.016	0.67326	0.693463	-0.384168	0.0106274	0.5
0.0155	0.641558	0.669642	-0.355888	0.00932827	0.7
0.015	0.640322	0.675282	-0.379486	0.0085749	0.6
0.0145	0.657848	0.69778	-0.370953	0.00897284	0.7
0.014	0.660119	0.698159	-0.382943	0.0106508	0.8
0.0135	0.665828	0.692046	-0.379986	0.00949022	0.6
0.013	0.667015	0.673561	-0.402284	0.00810182	0.3
0.0125	0.641836	0.671915	-0.353008	0.0112351	0.7
0.012	0.673734	0.663588	-0.40224	0.00869203	0.5
0.0115	0.669876	0.647329	-0.387974	0.00959272	0.8
0.011	0.679914	0.654579	-0.405808	0.00727013	0.5
0.0105	0.688603	0.629034	-0.400935	0.00672413	0.7
0.01	0.710893	0.621645	-0.415763	0.00972106	0.5
0.0095	0.722973	0.60278	-0.433647	0.00741854	0.9
0.009	0.721168	0.605429	-0.431045	0.00827335	0.4
0.0085	0.713973	0.623217	-0.4219	0.00594721	0.6
0.008	0.730703	0.60173	-0.439789	0.0073027	0.6
0.0075	0.738415	0.600947	-0.441196	0.00673725	0.5
0.007	0.736918	0.580025	-0.419604	0.00886511	0.5
0.0065	0.752976	0.598699	-0.432711	0.00724891	0.7
0.006	0.766741	0.596361	-0.446465	0.00622575	0.7
0.0055	0.766641	0.592862	-0.441135	0.00726637	0.5
0.005	0.775335	0.607752	-0.447234	0.00568128	0.7
0.0045	0.775335	0.607752	-0.451115	0.00661634	0
0.004	0.77065	0.598099	-0.45278	0.00625469	0.2
0.0035	0.765465	0.594234	-0.439922	0.00805064	0.3
0.003	0.760452	0.591599	-0.446945	0.0075529	0.1
0.0025	0.755208	0.590132	-0.437732	0.00705466	0.3
