x	y	z
-0.497671	-0.531353	-0.229258
-0.764284	-0.823176	0.313336
0.080362	-0.321024	0.799602
-0.363378	0.498075	-0.0571097
-0.733774	1.10703	-0.0833327
-0.969803	0.278389	-0.998275
-0.10104	0.28896	-1.12349
0.666151	0.816281	-0.129824
0.138593	1.26979	-0.696037
-0.495396	1.5781	0.051893
0.575011	1.28391	-0.814722
0.829165	0.525158	-0.750501
0.645309	-0.180308	-0.791163
0.89359	0.0696387	-1.0758
0.0388142	0.227573	-0.809348
-0.87267	-0.307747	-0.992862
0.115367	0.389941	-0.219519
0.123713	-0.172342	0.206854
-0.0720864	-0.494766	0.304629
-1.011	0.0382506	-0.484846
-1.15298	-0.491679	-0.723815
-0.619028	-0.740944	-0.156681
-1.8155	-0.0834852	0.23505
-0.950994	1.07372	1.13636
-0.0542108	0.788386	1.31729
1.04512	0.139309	0.741131
0.677729	0.695744	-0.171949
0.0754931	-0.487632	0.254598
0.953904	-0.519239	-0.691301
0.50203	0.373337	-0.277683
0.32776	0.232293	-0.676164
0.111776	0.934693	-0.0442908
1.29788	-0.105335	0.49933
0.362428	0.803582	1.25273
-0.206083	1.17009	0.708951
-1.05156	0.764723	0.474351
0.115177	-0.106864	0.684159
0.318497	-0.217901	-0.286284
-0.379229	0.96155	-0.59048
0.329283	0.647459	-0.870474
0.776399	0.282566	0.118501
0.516135	-0.16468	0.484573
0.215259	-0.535515	0.45044
0.940043	0.559121	-0.424023
0.148679	-0.296337	0.350931
0.684077	-0.0754636	0.208417
0.961879	-0.875289	-0.224908
1.05648	0.23285	-0.465327
0.547305	-0.314736	0.226561
0.547539	-0.620835	0.674491
-0.110492	-0.440175	0.402089
0.161569	-0.182316	-0.281241
-0.874489	-0.345036	-0.379514
-1.27105	0.789037	-1.28685
-0.404108	1.97213	-0.976044
-1.41992	2.32734	-0.516066
-1.35364	2.1149	-0.077964
-1.45006	1.11466	-0.734677
-0.274606	1.13821	-0.509018
0.376421	1.73331	0.687425
-0.383843	1.77096	1.09695
-0.071014	1.58043	0.284272
-0.451894	1.16558	-0.424662
-0.221807	0.337384	-0.669996
-0.387887	0.646001	0.100895
0.21078	1.19148	0.0542433
-0.75521	0.477808	-1.01063
-0.142454	0.758997	-0.358659
-1.09176	0.00615895	0.730742
0.0325932	0.813637	1.02894
0.807333	-0.33567	0.389097
-0.145935	-0.460168	-0.68897
-0.989932	-0.805215	-1.09114
-1.30439	-0.872876	-0.1104
-0.520389	-0.581906	-1.05552
-0.705265	-0.62154	-0.491603
0.327074	-0.343824	-0.139075
0.906808	0.518133	-0.54197
0.251351	0.888331	-0.221945
0.799132	0.949704	-1.1494
0.639371	0.678133	-0.760161
0.960035	0.450935	-0.125053
1.52009	0.542379	-0.148201
0.878311	-0.0822164	-1.13859
1.16776	0.347524	-0.695212
2.01056	-0.706118	-0.532828
1.15441	0.112941	0.457789
0.272502	-0.671559	0.813921
-0.689601	-0.664534	1.56309
-0.726009	-0.795719	1.18291
-0.672902	-0.510422	1.05432
-0.352485	-0.722673	0.117492
0.698473	0.0540449	0.164471
1.14063	-0.934573	0.319864
0.734802	-0.422938	0.53291
-0.261364	-0.506843	0.246825
0.260639	-1.11481	0.328128
-0.314245	-1.08142	0.434214
0.629514	-1.14965	1.00564
0.458637	-0.0412465	0.60774
-0.339904	0.83909	1.77022
-0.532859	0.664603	0.668994
-0.962473	-0.493183	0.215477
-0.445633	0.124657	0.244268
-0.822062	0.437169	0.378381
-0.0998897	0.584572	-0.176956
0.626703	1.69558	-0.351844
0.339296	1.21549	-0.699808
1.09427	0.583042	-0.143137
0.0390072	-0.0196895	-0.37845
0.324606	-0.346658	-0.127502
-0.498406	0.49055	1.03468
0.108397	0.0113491	0.759012
-0.0493739	0.551159	0.162185
-0.848572	-0.442449	-0.493839
-1.12793	0.285294	-0.296814
0.0547851	0.0274465	-1.24918
0.821352	0.796761	-0.53568
1.03849	1.56803	0.210871
1.58274	0.778784	0.577815
1.44921	-0.28614	0.429206
0.981609	0.253993	0.0272056
0.574903	-0.422771	1.03723
-0.031304	-1.30596	0.760764
0.279782	-0.313652	0.0971266
-0.0111972	0.138739	-0.762006
-0.518521	-0.52138	-0.127012
0.274237	0.457282	-0.242417
0.610572	0.574714	0.0798809
0.091706	-0.0029296	0.468303
-0.509451	-0.392333	1.25178
-0.195087	0.664208	0.164821
0.182012	-0.0414401	-0.867997
-0.277095	0.191596	-0.110243
-0.595247	1.03774	-1.16791
0.215657	1.5989	-0.645891
-0.375165	1.37277	-0.0158094
-0.472451	1.60533	0.909729
-0.557406	0.466987	0.0177075
-1.26387	1.63074	0.256804
-1.95085	1.55298	-0.449806
-0.771857	0.366617	0.27011
-0.818048	0.774427	-0.358324
-1.05331	1.1648	0.055532
-1.46404	0.0496526	-0.947773
-0.462419	0.951738	-1.29971
-1.46955	0.421692	-0.628169
-1.64654	0.279054	-0.946006
-2.03956	-0.430803	-1.74591
-1.07202	0.0461116	-2.94234
-1.72618	-0.405065	-2.66907
-2.27621	0.509133	-2.19274
-1.83565	-0.654368	-1.95432
-0.698576	-0.0476417	-1.49927
-1.30291	-0.71121	-0.917605
-1.61123	-0.691564	-0.101232
-1.26198	-0.629217	0.48867
-0.400034	-1.15242	0.681076
-0.211215	-2.27873	0.0293815
0.806107	-1.65272	0.0686164
1.12386	-2.09797	-0.0238247
1.58791	-1.70497	-0.331525
1.31568	-0.733739	-0.516206
0.200724	-0.580205	0.24238
-0.240913	0.569162	-0.471727
0.30993	-0.164621	0.629346
0.785141	0.467222	-0.461353
0.0116248	0.973806	0.132994
0.461807	0.11961	-0.344156
1.08835	0.0574291	-1.0207
0.318831	-0.929145	-1.94358
1.24291	0.1357	-1.17109
1.31126	1.05288	-0.575419
0.638768	1.49499	0.0715755
1.06918	2.04805	0.643204
0.670925	0.993257	0.470182
0.403844	0.619961	0.491131
-0.492035	1.13471	0.160284
0.15309	0.681243	0.638837
0.109659	0.40013	0.613314
-0.541233	0.0707148	-0.454464
-0.117312	0.380471	-0.155977
-0.133695	-0.122015	-0.461911
0.202903	0.010612	-0.526097
1.37804	-0.678314	-1.42595
0.198579	-0.63094	-0.934357
-0.758465	-0.298865	-1.14159
-0.250408	0.387288	-1.09632
0.53735	1.10385	-0.769356
-0.51007	0.874038	-0.968528
0.450137	1.34923	-1.11525
0.500102	1.69775	-0.00247893
1.43157	0.499897	0.76733
1.16468	1.17039	-0.170097
1.34364	0.732533	-0.016911
0.926033	1.10585	0.0219446
0.837214	0.380249	0.0766623
0.725735	-0.0169723	0.505069
-0.0891402	0.103263	-0.490204
1.08844	0.0947207	-0.0932272
0.245589	-0.708817	-0.596049
0.00925484	-0.316425	-0.177855
-0.491853	0.728718	0.984128
-0.258679	1.19464	-0.138275
-1.13436	1.53328	-1.18871
-0.92899	0.661174	-0.440031
-0.88145	1.69403	0.0461149
-0.517708	2.32515	-0.575122
-0.820452	2.30888	0.164322
-1.60287	1.57339	-0.476837
-0.916404	2.70547	-0.483356
-0.414116	1.88985	0.398999
-0.424973	1.28209	-0.315692
-1.14219	0.345534	-0.603473
-0.549003	1.2468	-1.2213
0.384889	0.686161	-0.802506
-0.668792	1.40421	-0.03382
-0.502693	0.886323	-1.22162
-0.721698	0.894294	-0.573591
-0.460975	-0.266348	-1.18276
-0.237669	0.387091	-0.879086
-1.34618	-0.548757	-1.23457
-0.377863	-0.764218	-0.760886
-0.508275	-1.41374	-1.06422
0.529403	-1.79953	-0.597188
0.364393	-1.78101	0.56908
-0.331558	-1.18815	1.40471
-0.0859498	-1.30272	1.94637
-0.579946	-2.28167	1.1191
-0.163372	-2.68664	0.649538
0.675085	-2.09477	0.0795367
0.917988	-1.07803	0.873116
0.181805	-0.719985	-0.285359
1.08181	-0.988414	-0.560221
0.347348	-1.43097	-0.353627
1.2632	-0.823004	-0.572298
0.334607	-1.23329	-0.878419
-0.788692	-1.85089	0.311989
-1.49739	-1.01316	0.667981
-0.482511	-0.541364	1.71707
0.13765	0.0408239	1.603
0.829004	-0.23883	1.06886
-0.0552297	0.229645	1.42245
0.455243	0.309555	1.08503
1.36509	1.27167	1.04306
1.18186	0.570513	0.410482
0.773818	-0.155422	0.478109
0.674584	-0.182808	0.0726718
-0.0939509	-0.955461	0.0823006
-0.413276	0.0576586	-0.821898
-0.875579	0.464421	-0.0604315
-0.0090688	0.770296	-1.2437
-0.324602	0.478603	-0.599807
0.685589	1.65228	-0.469772
1.52232	0.737089	-0.0978028
1.55455	-0.227402	0.219947
1.11059	-0.466821	0.176229
1.66803	0.321724	0.320033
0.73424	-0.705813	-0.783345
-0.390619	-0.228738	0.187268
0.467233	-0.912864	-0.123754
-0.334073	-0.060433	0.568722
-0.655779	-0.486002	0.21198
-1.36087	0.620281	-0.236814
-1.43406	-0.483626	-0.774866
-0.637328	-0.2091	-0.0786935
0.505062	-0.045865	0.585525
-0.368151	-0.971165	0.22037
0.557538	-0.0386088	0.946768
1.06468	-0.272382	0.461039
-0.0722506	0.804082	1.26404
1.00549	1.01584	0.899367
0.12145	1.40673	0.495126
-0.341744	1.02953	-0.263868
-0.55711	1.07669	0.335076
-0.284373	0.432361	-0.160969
-0.445758	-0.256045	-0.695666
0.470222	-0.0530165	-0.144587
0.742398	0.256459	-1.11235
0.385632	-0.914926	-1.90543
1.19759	-0.893175	-1.22235
0.732366	-0.6748	-0.47222
-0.0492169	-0.146186	0.3774
-0.566057	-0.195099	0.218613
-0.378203	0.270441	-0.376135
-0.590985	0.361944	0.203596
-0.300624	-0.134662	-0.961647
0.00924246	0.817462	-0.0605495
0.126618	1.96692	0.414391
-0.382549	0.914977	1.58531
0.282223	1.88114	1.54271
-0.656026	1.48148	1.41749
-0.311739	1.86903	0.767724
-0.430927	2.09191	-0.169985
-1.15854	1.9409	-1.09491
-0.372613	2.01372	-0.161175
0.317669	1.61111	-1.21865
0.446461	1.25087	-1.96452
-0.33224	1.94326	-1.7612
0.82649	1.12049	-1.5609
0.125871	1.33208	-1.46331
-0.632875	1.66968	-1.00704
-1.27243	0.956083	-1.174
-1.86633	-0.0876253	-1.1297
-0.723997	0.587634	-1.11923
-1.40791	-0.486681	-2.03249
-1.2527	0.518328	-2.07837
-0.614043	0.395253	-1.44161
0.312972	0.82703	-1.51275
0.0226269	-0.261781	-0.410667
0.63725	0.559411	0.0466828
0.50757	-0.0926741	1.01753
1.17714	-0.166933	0.170931
0.648318	1.02997	-0.443793
1.57604	0.410107	-1.05359
1.6649	0.774315	-0.206588
2.15433	0.249672	0.92003
0.962455	0.0246454	1.7662
2.13078	-0.807546	1.45484
1.88739	0.224436	2.04205
2.2546	0.752739	3.20441
2.03426	0.00788557	2.25728
0.914393	-0.034885	3.43573
0.970708	-0.266902	2.33646
-0.106806	-0.415246	3.30651
-0.176719	0.157995	3.94304
0.959145	-0.326687	3.69198
-0.0988196	-1.17635	3.85286
1.05211	-1.73911	3.09481
2.08145	-2.22565	2.17123
2.79483	-1.19034	1.41801
1.93671	-0.80312	1.8396
1.83245	-0.21403	2.11306
0.749132	0.174674	2.27653
-0.145335	0.0291343	2.40041
0.874975	-0.680455	1.90537
-0.0549382	0.135551	1.89959
-0.168249	1.02766	0.83593
-0.503394	0.0196266	-0.255139
-0.0723419	0.471156	0.366685
-1.16433	0.114764	0.814939
0.0245183	0.57538	-0.0481704
0.623583	-0.584573	-1.05656
1.05097	0.484537	-1.29162
0.0928919	0.828568	-0.735201
0.0238765	-0.278456	0.297439
-0.160641	-0.13713	0.29548
0.0833656	-0.632298	-0.171287
0.283936	-1.40961	0.526762
-0.797453	-1.10588	-0.424329
-0.996937	-0.362595	-0.580892
0.0835553	0.17237	-1.3529
1.11094	0.443852	-1.0101
0.664929	1.10005	-0.577784
-0.0406653	1.12572	-0.245255
-1.01633	0.519447	0.896659
-0.385268	-0.308826	0.738962
-0.932567	0.655963	-0.401457
-0.0154055	-0.315165	-0.868371
-0.899534	0.43134	-0.258299
-1.4608	0.311588	-0.0723195
-0.562445	0.602594	0.53466
-0.757485	0.504403	0.362009
-0.0309725	0.683805	0.0884976
-0.312504	0.396039	-0.334698
0.437205	0.350644	0.762357
0.774272	0.21003	-0.0739018
0.612354	-0.00994535	0.734836
-0.232991	-0.722883	0.153588
0.941907	0.0826356	-0.105093
0.651049	0.362318	-0.138615
-0.0556959	0.885353	0.766707
-0.927209	0.891403	0.8344
-0.620284	0.538455	0.460486
-1.22087	-0.21655	0.120886
-0.415638	0.782273	0.929314
-0.318554	-0.0721102	0.513234
-1.1421	-0.454689	0.729253
-0.781648	-1.5142	1.01961
-1.32798	-1.28094	0.303032
-0.720634	-1.53954	1.45046
-0.508658	-2.20083	0.554232
0.269783	-2.97924	-0.613475
0.291433	-4.01444	-0.884426
-0.433244	-3.78578	0.00768654
0.438821	-3.71279	0.476425
-0.266887	-3.20027	0.776439
-0.176074	-3.15949	-0.229355
0.231762	-2.22116	-0.966855
0.0515109	-1.11711	-1.06723
-0.910097	-0.683177	-0.749422
-0.610643	-0.105908	-0.962524
-0.130446	-0.520467	-0.998362
0.589005	0.468314	-0.486045
0.0154437	0.904357	-1.16596
0.0884255	1.37726	-1.5134
1.18535	0.209491	-1.23043
0.401169	0.53494	-0.549971
1.13787	-0.25055	-0.67221
0.63415	-0.158178	0.402983
0.585665	-0.239845	-0.701989
-0.426155	-0.661841	-0.54939
0.150724	-0.0979021	-0.176312
0.13709	-1.01931	-0.270507
0.652863	-0.0256956	-0.0144271
-0.235911	1.03048	-0.636132
-0.954346	0.354384	-1.19298
-0.626949	0.530147	-0.722177
0.485548	0.852946	-0.894666
0.447635	0.26837	-0.584035
-0.444366	0.074504	0.552654
0.424226	-0.819141	0.530844
0.45316	-0.316285	0.839639
-0.0130502	-0.308716	0.467731
0.317894	-0.102635	0.23351
0.72801	-0.32874	0.829817
-0.0765612	-0.622403	0.169177
-0.646755	-1.38218	-0.488138
-1.1756	-0.333734	-1.49157
-0.212397	-0.313112	-1.15348
-0.933149	-0.513928	-1.92965
-0.316132	-0.821864	-1.5468
0.648981	-0.952517	-0.541638
-0.237442	-0.103192	-1.18711
0.847563	0.164515	-0.275779
-0.179372	-0.396955	-0.090199
-1.28898	-0.398018	0.77628
-1.20269	0.508087	-0.183802
-0.420406	0.749653	-0.320012
-0.280422	0.652468	0.844695
-0.737579	0.27625	1.05955
0.00977242	1.40515	0.110236
-0.277538	1.08484	1.01813
0.723623	1.36739	1.99347
1.52801	1.22639	2.53169
0.600085	0.22283	2.60902
-0.258383	-0.429008	2.57316
-0.539553	-1.23074	2.61639
-0.361939	-2.32147	2.93362
-0.94009	-2.46929	2.72368
-1.39726	-1.77011	3.02497
-0.891833	-1.8184	3.0362
0.017478	-1.63218	3.33608
0.384724	-1.83371	3.15883
-0.581661	-1.4298	2.8742
-0.820469	-2.29121	2.47555
-0.658563	-2.26145	1.90798
-1.34466	-3.12931	0.804556
-0.387026	-2.80074	2.0013
0.0143632	-1.79084	2.14188
-1.02569	-1.30515	1.12631
-0.0844074	-0.749396	0.0795547
-0.888682	-1.43074	-0.806249
-1.56561	-1.34517	0.181126
-2.40718	-0.260228	0.187867
-1.32404	-0.153936	-0.361867
-1.88162	0.868752	-0.594631
-2.82117	0.676099	0.356245
-1.76663	1.18994	-0.00599381
-1.42154	0.823411	0.710136
-1.6304	0.0756771	1.4855
-1.05652	-0.26125	1.61539
-1.82792	0.383705	1.0631
-0.755413	1.48893	1.24459
-1.67533	1.17076	2.02201
-1.94479	1.37605	1.39957
-1.99844	1.91865	0.625171
-1.76632	2.41821	-0.170185
-1.77461	1.44381	-1.22627
-0.882034	0.985363	-1.76913
-1.57872	0.302593	-2.75202
-1.21176	-0.119757	-3.25085
-0.366837	0.535158	-3.48883
0.257111	0.140764	-3.04174
-0.350919	1.12067	-3.85123
-1.1228	1.55902	-3.58137
-0.609973	2.42714	-2.8688
0.385692	3.18595	-2.31543
1.31826	2.07369	-2.43339
0.753151	1.55157	-2.36122
1.55702	1.95363	-1.78708
2.21937	0.892619	-1.79829
2.41439	1.50595	-1.74714
3.14832	0.709221	-0.933572
3.601	1.25006	-0.843279
2.83511	0.508533	-1.98001
1.65063	0.491284	-1.3069
1.53083	-0.48544	-0.556834
1.0565	0.146679	0.416591
0.902507	-0.235559	0.480689
0.610291	-0.579122	1.33267
0.609016	-1.03473	1.24452
0.651823	-1.16754	0.143105
-0.0892727	-2.34125	1.29621
0.833475	-2.45458	0.2921
0.930517	-1.54036	-0.481508
-0.140266	-0.915291	-0.111763
0.476503	0.17531	0.300344
1.39508	0.171042	-0.75878
1.6438	-0.245379	0.422839
0.868944	0.458962	1.1855
0.476559	0.920788	0.740887
-0.220375	0.0685462	1.7144
-1.30566	0.0209447	1.41841
-0.16667	1.14853	0.371108
-0.345489	1.2276	0.844588
-0.989112	0.678093	0.676852
-0.184268	0.224903	1.52828
-0.436297	-0.661356	0.585532
-1.08976	0.377284	0.780031
-0.39259	0.759631	-0.16358
0.422338	0.685911	-0.159641
0.13645	-0.218679	-1.11503
0.151417	-0.139246	-1.08598
0.547458	-1.23691	-1.00809
0.228972	-0.677858	-1.91021
0.806933	-1.84926	-0.923918
0.850947	-1.25974	-0.942342
-0.0826285	-0.860206	-1.48523
-0.449611	-1.17342	-1.35211
-1.4828	-0.917268	-2.08837
-1.77983	0.0558626	-2.03667
-0.920519	1.25433	-2.20889
0.0694409	1.84709	-1.66329
-0.325372	1.79595	-2.03246
-0.591884	1.01902	-1.8597
0.104801	1.58489	-1.74042
1.26238	1.80531	-1.98814
0.0998394	0.989093	-2.55259
0.334375	2.00926	-1.7424
0.322189	1.37898	-2.27528
1.14796	0.218939	-1.4458
0.620195	-0.384182	-1.28733
0.332754	0.488449	-0.9015
0.465909	1.17695	-1.13884
1.11472	1.2882	-0.622202
1.25237	0.2251	-0.000800859
0.0600719	0.828149	0.663827
-0.745848	-0.365445	0.744378
-0.778303	0.334349	0.709614
-1.00204	0.594706	-0.31168
-0.285564	0.922966	0.69117
0.54157	1.94946	0.672724
1.367	2.97656	1.11791
1.42981	2.88203	1.93788
1.51232	2.28848	2.41312
1.03783	2.23658	3.0222
0.279983	1.56746	2.64892
-0.484751	0.879413	1.56919
-0.112373	0.884572	1.5459
0.381138	0.751407	1.70132
-0.764469	0.432203	1.32191
-0.986064	0.503584	0.564304
-1.86263	0.522112	0.513842
-1.4796	1.12598	0.361677
-1.66031	-0.0442304	-0.258264
-1.70087	-0.0630582	0.312993
-0.696589	-0.274046	-0.336551
0.296879	0.250871	-0.519251
-0.133701	-0.324763	0.0409858
-1.32009	0.43967	0.33864
-1.33501	0.28313	0.248933
-1.23514	-0.184777	0.0760317
-0.845133	-0.694313	-0.640412
-0.585173	-1.15369	-0.80174
-0.324536	-0.314741	-1.88386
-0.728751	-0.741207	-0.818233
-1.43826	-0.0576426	-0.213422
-1.16834	-0.353761	-0.685179
-1.5765	0.40909	-0.533367
-0.502367	-0.598813	0.166084
-0.775579	-0.526497	0.233495
0.145117	-1.51862	0.221194
-0.625601	-0.894011	-0.838032
0.300992	-0.940812	-0.0146759
0.938227	-0.28014	-0.428427
0.163663	0.199866	-1.32714
0.837008	0.283428	-0.395401
0.0647352	-0.438498	-0.288954
0.333033	-1.46039	-0.37519
1.22257	-0.501977	-1.00685
1.19065	-0.303742	-0.394053
0.0948471	-0.0418756	-0.75638
-0.297713	0.549102	0.326128
-0.881278	0.688418	0.361989
-1.09167	1.29134	-0.715175
0.0871527	0.747353	0.0428767
-0.569763	-0.441827	0.278165
-0.639845	-1.42002	0.874135
-0.567023	-0.345503	0.50363
0.463342	0.124857	0.491232
-0.630843	-0.804582	-0.496641
-0.805186	-1.83042	-0.30709
-0.731009	-1.12313	-0.993497
0.39486	-0.282136	-0.492982
-0.685036	-1.22429	-0.146314
-0.485992	-0.0820708	0.246027
-0.668326	-0.715386	-0.27305
-0.839737	-0.392833	-0.2978
-0.779974	-0.714169	0.598944
-1.82576	-0.594481	0.191389
-1.06486	0.124747	0.206824
0.00883577	-0.554917	0.71714
-0.796869	0.107254	0.23849
-0.317801	-0.000506252	0.252832
-0.984095	0.0915679	-0.304128
-1.22644	0.0985145	0.475638
-0.854362	-0.722219	0.798993
-0.707569	-0.479616	1.23717
-1.69715	0.132249	1.22855
-2.06124	0.725212	0.277635
-1.13125	1.26021	0.536503
-1.52905	1.9124	-0.179574
-1.43069	1.06204	0.301765
-1.36074	1.51526	-0.195123
-0.421241	1.36384	-0.237676
-0.105829	1.25338	-0.121899
1.00307	0.98091	-0.664881
0.417632	0.579212	0.226204
-0.138698	-0.152302	-0.168592
0.283366	0.835586	0.145484
0.42619	1.15724	-0.593933
-0.712501	1.87114	-0.279031
0.0053765	1.34944	-0.584524
0.291687	0.81204	0.535763
-0.487576	0.517209	-0.173268
0.402205	0.312059	0.907762
0.724685	0.284927	0.577648
0.0777931	-0.105185	1.03036
0.217971	-0.86494	1.67067
-0.783323	0.113491	0.480288
-0.311753	-0.53856	0.625512
-0.752777	0.401107	0.330627
-0.957547	0.201207	1.22564
-0.273623	0.684248	2.2185
0.0301614	-0.214383	1.29987
-0.322866	-0.872666	0.49652
-0.865536	0.320991	0.946489
0.216218	-0.0285277	1.41719
0.713532	0.373857	1.12503
-0.0957314	-0.557737	0.300326
0.725927	-0.650747	1.48087
-0.108638	-1.05637	1.9919
0.986399	0.125461	1.94493
0.566855	1.10799	1.1381
1.71418	0.399096	1.96064
1.23362	1.32364	1.24859
0.156235	2.44548	0.813154
1.01219	1.41839	-0.331819
1.33559	0.459816	0.362541
0.380891	1.44721	0.679719
0.42831	0.44829	1.65334
1.39802	0.918794	0.615292
0.965934	2.09835	-0.490155
0.154786	2.00662	-0.305239
-0.135175	1.80885	-0.28371
0.749954	0.939595	-1.26704
0.712499	0.820707	-2.29847
-0.272317	1.2608	-2.12674
0.748002	0.548348	-2.28394
0.472812	1.52438	-1.2373
1.18374	0.767764	-1.17904
0.360556	0.607268	-1.86511
-0.31229	-0.584541	-1.31174
0.17191	-1.25082	-0.503212
0.497295	-1.1883	-0.709423
0.087774	-0.128471	-1.44249
-0.415819	0.248443	-0.867427
-0.407401	-0.0820148	-0.743472
-0.875381	-0.361322	-0.35436
-0.348316	-1.27455	-0.100542
0.66571	-0.0971803	1.08394
-0.291925	-0.101173	0.0982565
-0.81249	0.655411	0.321439
-1.95883	0.924075	-0.238661
-1.42427	1.24555	0.74069
-1.69412	0.946732	0.248315
-0.977352	1.35957	-0.739815
-0.520046	1.55016	-0.506773
0.527415	1.95111	-1.2404
-0.365755	2.25336	-1.76766
-0.0671546	1.22361	-1.16123
0.103958	0.356673	-0.841731
0.615029	-0.689717	-0.320357
-0.419163	0.412925	0.615206
0.50248	0.989555	-0.202601
-0.63317	0.972406	-0.17689
-0.776841	1.04816	-0.58221
-1.48821	0.421942	0.471961
-0.897227	-0.121317	-0.234534
-0.863207	-1.06551	0.286236
-1.28391	-0.0265215	0.761942
-0.731315	0.141818	0.202859
-0.252619	0.823471	-0.461253
-0.369448	0.122143	-1.17013
-0.405257	-0.420756	-0.577543
-0.220417	-1.26858	-0.0795465
-0.236289	-0.0939464	-0.803025
0.0369659	0.763942	-1.22448
0.812743	-0.246826	-0.964064
0.766414	0.195926	-1.48686
0.537014	0.972352	-1.15391
0.763068	0.362696	-1.85218
-0.294284	-0.269995	-1.72873
-0.1523	-1.13197	-2.26222
-1.17559	-0.145045	-2.23452
-1.21025	0.952347	-1.54531
-1.71768	0.932568	-0.615411
-0.573319	0.18826	0.302077
-0.708096	-1.00037	0.69684
-0.896317	-0.815392	1.67278
-1.32488	-1.85674	2.41699
-2.12313	-1.37375	1.5707
-2.30043	-0.902973	1.06358
-2.61876	-1.12794	1.39692
-2.80628	-1.28862	1.24306
-1.84305	-1.19714	0.898018
-1.39929	-0.816973	0.142132
-0.559089	-1.67411	1.29194
-0.22396	-1.3836	1.0627
-0.309299	-0.855379	0.135493
0.731365	-0.901972	-0.987907
0.854783	-0.537946	-1.11579
0.574297	-0.0843579	-0.990765
-0.156083	0.191996	-0.582834
0.782636	1.01951	-0.628646
0.22701	0.887321	-1.25774
0.731188	0.0757203	-1.40115
0.871754	-0.538756	-1.11581
1.03734	0.529546	-0.015508
0.180856	0.118672	-1.10082
-0.0329518	-0.582411	-0.958863
-0.804301	-0.987961	-1.53002
-0.53143	-0.944559	-1.29125
-0.151478	-1.60549	-0.732355
0.96986	-1.0968	-0.585062
1.00154	-0.109738	0.273982
0.5641	-0.849395	0.149271
-0.387833	0.153259	-0.659512
-0.812757	-0.057328	0.45876
-0.0323462	0.903863	0.240389
1.08001	1.0998	-0.453289
0.904529	0.746363	-1.1776
1.3139	0.177943	-0.744548
1.89101	0.364525	-1.08337
1.58904	1.25635	-1.41565
0.801174	2.06454	-0.525211
0.539016	2.12424	-0.50316
0.607007	2.18897	-1.36935
1.43797	3.23294	-1.10396
1.63345	2.70854	-0.00103963
2.07332	1.89354	-0.601783
2.3279	1.23132	-1.72493
1.32664	0.778833	-2.21507
0.61908	0.0377217	-2.97774
0.595906	-0.974377	-3.31138
0.464713	-1.64556	-2.28973
0.873908	-0.815795	-3.4794
0.703151	-1.13342	-3.80922
0.239729	-1.16325	-4.62757
0.883062	-0.777684	-4.21784
0.579285	-0.300641	-5.05218
-0.389685	0.677056	-4.81482
0.695347	-0.314523	-4.74841
1.38925	-1.32246	-5.65752
2.17461	-0.354578	-5.4035
1.64327	-1.21552	-4.26299
2.79837	-1.97627	-3.36128
2.60701	-1.35838	-2.25334
1.69427	-1.37253	-1.39024
1.36442	-0.938842	-0.925689
0.273046	-0.768109	-1.36191
1.00515	-1.12055	-1.9
1.95767	-0.54339	-2.06393
1.21202	-1.00803	-2.89927
0.547258	-0.693344	-3.62575
1.6467	-1.4461	-3.95837
1.57582	-1.33646	-2.87257
0.547244	-0.939694	-3.19483
1.0115	-0.681344	-2.59152
0.800264	-1.43059	-1.98403
1.41232	-0.996097	-1.21279
2.01698	0.166323	-0.451814
1.15947	-0.395471	-0.150134
1.9455	-0.851249	-0.443775
0.818485	-1.54633	-1.62811
0.483402	-0.412245	-2.48909
1.35345	0.305217	-1.37915
0.757415	0.362225	-0.976311
-0.140863	0.855367	-0.706279
-0.0161668	-0.296851	0.424734
-0.266019	-1.41405	0.0911997
-1.20578	-0.885187	0.0295357
-1.33687	-0.360234	0.604369
-1.53595	0.635229	1.27842
-1.50526	-0.277771	1.94522
-2.22183	-0.717834	1.29479
-1.78797	-0.0416543	1.88617
-1.64497	-0.189006	1.58806
-0.563724	-0.838901	1.71578
-1.46043	-1.29921	0.631099
-0.909345	-0.858093	0.240233
-0.157868	-1.04739	0.748142
0.154815	-1.50445	0.269506
1.17771	-1.16092	0.394132
1.53832	-0.14077	0.570391
1.74025	0.686377	-0.250626
2.3164	-0.354063	-1.28849
1.17834	-0.788295	-1.4145
0.426773	-0.0820858	-1.67702
0.230255	0.807391	-1.67727
0.391121	0.460154	-1.27499
-0.166855	0.0987262	-1.87087
0.491557	0.49242	-1.04838
0.681243	0.301045	-0.0188759
0.921904	-0.804645	-0.10035
0.544431	-0.884119	-0.711815
0.0695553	0.105304	-0.718108
0.414163	0.15496	-0.893395
-0.0936364	-0.43105	-0.166118
-0.140566	-0.0698629	-0.662955
-0.627144	0.489722	-0.991623
-0.945977	0.87704	-0.72974
-0.275711	1.95493	-0.770991
-0.944552	0.878983	-0.996115
-0.123859	0.363576	-0.60594
-0.561542	0.962478	-0.801958
0.0189471	-0.231789	-0.505877
-0.735976	-0.24655	-0.0276711
-1.15186	-0.370241	0.183159
-0.884946	0.312117	-0.568641
-0.612917	-0.88646	-0.90526
0.224036	-1.28004	-0.464924
-0.0542007	-1.47489	-0.71692
-0.905455	-0.699457	-1.3772
-0.331793	-1.10894	-2.03637
