#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        4613    -3.77287    -3.77696 6.85162e-05
        4614    -3.77348    -3.77696 6.85055e-05
        4615    -3.77386    -3.77696 6.84939e-05
        4616    -3.77444    -3.77696 6.84813e-05
        4617    -3.77447    -3.77696 6.84686e-05
        4618    -3.77499    -3.77696 6.84551e-05
        4619     -3.7757    -3.77696 6.84408e-05
        4620    -3.77568    -3.77696 6.84265e-05
        4621    -3.77674    -3.77696 6.84117e-05
        4622    -3.77734    -3.77696  6.8397e-05
        4623    -3.77779    -3.77696 6.83824e-05
        4624    -3.77793    -3.77696  6.8368e-05
        4625    -3.77835    -3.77696 6.83538e-05
        4626    -3.77905    -3.77696 6.83406e-05
        4627    -3.77926    -3.77696 6.83276e-05
        4628    -3.77929    -3.77696 6.83147e-05
        4629    -3.77944    -3.77696  6.8302e-05
        4630    -3.77955    -3.77696 6.82896e-05
        4631    -3.78009    -3.77696 6.82782e-05
        4632     -3.7803    -3.77696 6.82673e-05
        4633    -3.78033    -3.77696 6.82564e-05
        4634    -3.78049    -3.77696 6.82459e-05
        4635    -3.78063    -3.77696 6.82358e-05
        4636    -3.78015    -3.77696 6.82245e-05
        4637    -3.78072    -3.77696 6.82146e-05
        4638    -3.78068    -3.77697 6.82046e-05
        4639    -3.78078    -3.77697 6.81949e-05
        4640    -3.78103    -3.77697 6.81858e-05
        4641    -3.78082    -3.77697 6.81762e-05
        4642    -3.78137    -3.77697 6.81681e-05
        4643    -3.78117    -3.77697 6.81594e-05
        4644    -3.78066    -3.77697 6.81494e-05
        4645    -3.78015    -3.77697 6.81381e-05
        4646    -3.78025    -3.77697 6.81271e-05
        4647    -3.78065    -3.77697  6.8117e-05
        4648    -3.78089    -3.77697 6.81076e-05
        4649    -3.78099    -3.77697 6.80984e-05
        4650    -3.78093    -3.77698 6.80891e-05
        4651    -3.78072    -3.77698 6.80792e-05
        4652    -3.77991    -3.77698 6.80675e-05
        4653     -3.7803    -3.77698 6.80567e-05
        4654    -3.78024    -3.77698 6.80456e-05
        4655    -3.78001    -3.77698 6.80341e-05
        4656    -3.78024    -3.77698 6.80231e-05
        4657    -3.78061    -3.77698  6.8013e-05
        4658    -3.78068    -3.77698  6.8003e-05
        4659    -3.78059    -3.77698 6.79928e-05
        4660     -3.7808    -3.77698 6.79832e-05
        4661    -3.78085    -3.77698 6.79737e-05
        4662    -3.78089    -3.77698 6.79643e-05
        4663    -3.78078    -3.77699 6.79546e-05
        4664    -3.78111    -3.77699 6.79458e-05
        4665    -3.78099    -3.77699 6.79366e-05
        4666    -3.78116    -3.77699 6.79279e-05
        4667    -3.78101    -3.77699 6.79188e-05
        4668    -3.78132    -3.77699 6.79106e-05
        4669    -3.78085    -3.77699 6.79011e-05
        4670    -3.78083    -3.77699 6.78916e-05
        4671    -3.78111    -3.77699 6.78827e-05
        4672    -3.78077    -3.77699  6.7873e-05
        4673    -3.78072    -3.77699 6.78632e-05
        4674    -3.78051    -3.77699 6.78528e-05
        4675    -3.78014      -3.777 6.78416e-05
        4676    -3.78021      -3.777 6.78306e-05
        4677    -3.77997      -3.777 6.78191e-05
        4678    -3.77987      -3.777 6.78073e-05
        4679    -3.77946      -3.777 6.77949e-05
        4680    -3.77904      -3.777 6.77818e-05
        4681    -3.77907      -3.777 6.77688e-05
        4682    -3.77894      -3.777 6.77555e-05
        4683    -3.77821      -3.777 6.77416e-05
        4684    -3.77823      -3.777 6.77276e-05
        4685    -3.77779      -3.777 6.77134e-05
        4686    -3.77751      -3.777  6.7699e-05
        4687    -3.77693      -3.777 6.76846e-05
        4688    -3.77682      -3.777 6.76701e-05
        4689    -3.77686      -3.777 6.76557e-05
        4690    -3.77677      -3.777 6.76413e-05
        4691    -3.77654      -3.777  6.7627e-05
        4692    -3.77692      -3.777 6.76125e-05
        4693    -3.77642      -3.777 6.75983e-05
        4694    -3.77609      -3.777 6.75841e-05
        4695    -3.77592      -3.777 6.75701e-05
        4696    -3.77608      -3.777  6.7556e-05
        4697     -3.7764      -3.777 6.75418e-05
        4698    -3.77629      -3.777 6.75276e-05
        4699    -3.77619      -3.777 6.75134e-05
        4700    -3.77611      -3.777 6.74993e-05
        4701    -3.77664      -3.777  6.7485e-05
        4702    -3.77673      -3.777 6.74707e-05
        4703    -3.77682      -3.777 6.74563e-05
        4704    -3.77706      -3.777  6.7442e-05
        4705    -3.77684      -3.777 6.74277e-05
        4706    -3.77706      -3.777 6.74133e-05
        4707    -3.77712      -3.777  6.7399e-05
        4708      -3.777      -3.777 6.73847e-05
        4709    -3.77716      -3.777 6.73704e-05
        4710     -3.7773      -3.777 6.73561e-05
        4711     -3.7768      -3.777 6.73418e-05
        4712    -3.77717      -3.777 6.73276e-05
        4713    -3.77689      -3.777 6.73133e-05
        4714    -3.77689      -3.777  6.7299e-05
        4715    -3.77668      -3.777 6.72848e-05
        4716    -3.77659      -3.777 6.72705e-05
        4717    -3.77645      -3.777 6.72564e-05
        4718    -3.77643      -3.777 6.72422e-05
        4719    -3.77591      -3.777 6.72284e-05
        4720    -3.77551      -3.777 6.72149e-05
        4721    -3.77447      -3.777 6.72028e-05
        4722    -3.77401      -3.777 6.71915e-05
        4723    -3.77321      -3.777 6.71821e-05
        4724     -3.7727    -3.77699  6.7174e-05
        4725    -3.77218    -3.77699 6.71675e-05
        4726    -3.77149    -3.77699 6.71634e-05
        4727    -3.77125    -3.77699 6.71602e-05
        4728    -3.77101    -3.77699 6.71579e-05
        4729    -3.77079    -3.77699 6.71565e-05
        4730    -3.77042    -3.77699 6.71566e-05
        4731    -3.76992    -3.77699  6.7159e-05
        4732    -3.76945    -3.77698 6.71637e-05
        4733     -3.7687    -3.77698 6.71723e-05
        4734    -3.76784    -3.77698 6.71859e-05
        4735    -3.76793    -3.77698 6.71988e-05
        4736    -3.76731    -3.77698 6.72156e-05
        4737    -3.76674    -3.77697 6.72361e-05
        4738    -3.76653    -3.77697  6.7258e-05
        4739    -3.76668    -3.77697 6.72789e-05
        4740    -3.76643    -3.77697 6.73014e-05
        4741     -3.7661    -3.77697 6.73263e-05
        4742    -3.76673    -3.77696 6.73467e-05
        4743    -3.76712    -3.77696 6.73644e-05
        4744    -3.76727    -3.77696 6.73811e-05
        4745    -3.76779    -3.77696 6.73947e-05
        4746    -3.76851    -3.77696  6.7404e-05
        4747    -3.76868    -3.77695 6.74123e-05
        4748    -3.76905    -3.77695 6.74187e-05
        4749    -3.76947    -3.77695 6.74229e-05
        4750    -3.76978    -3.77695 6.74256e-05
        4751    -3.77043    -3.77695 6.74253e-05
        4752    -3.77126    -3.77695 6.74218e-05
        4753    -3.77182    -3.77695 6.74162e-05
        4754    -3.77254    -3.77694 6.74084e-05
        4755    -3.77313    -3.77694  6.7399e-05
        4756    -3.77312    -3.77694 6.73896e-05
        4757    -3.77311    -3.77694 6.73803e-05
        4758    -3.77294    -3.77694 6.73714e-05
        4759    -3.77367    -3.77694 6.73607e-05
        4760    -3.77378    -3.77694 6.73498e-05
        4761    -3.77417    -3.77694 6.73382e-05
        4762    -3.77438    -3.77694 6.73262e-05
        4763    -3.77486    -3.77694 6.73135e-05
        4764    -3.77531    -3.77694 6.73002e-05
        4765    -3.77527    -3.77694  6.7287e-05
        4766    -3.77579    -3.77694 6.72733e-05
        4767    -3.77642    -3.77694 6.72593e-05
        4768    -3.77655    -3.77694 6.72452e-05
        4769    -3.77693    -3.77694 6.72311e-05
        4770    -3.77667    -3.77694 6.72171e-05
        4771    -3.77681    -3.77694  6.7203e-05
        4772    -3.77645    -3.77694  6.7189e-05
        4773     -3.7765    -3.77694 6.71749e-05
        4774    -3.77666    -3.77694 6.71609e-05
        4775    -3.77633    -3.77694  6.7147e-05
        4776    -3.77641    -3.77694  6.7133e-05
        4777    -3.77661    -3.77694  6.7119e-05
        4778    -3.77663    -3.77694  6.7105e-05
        4779    -3.77677    -3.77694 6.70909e-05
        4780    -3.77659    -3.77694 6.70769e-05
        4781     -3.7767    -3.77694 6.70629e-05
        4782    -3.77634    -3.77694  6.7049e-05
        4783    -3.77597    -3.77694 6.70353e-05
        4784    -3.77544    -3.77694  6.7022e-05
        4785    -3.77507    -3.77694 6.70091e-05
        4786     -3.7744    -3.77693 6.69972e-05
        4787    -3.77375    -3.77693 6.69865e-05
        4788    -3.77355    -3.77693 6.69763e-05
        4789    -3.77338    -3.77693 6.69664e-05
        4790    -3.77307    -3.77693 6.69573e-05
        4791     -3.7731    -3.77693 6.69481e-05
        4792      -3.773    -3.77693 6.69391e-05
        4793    -3.77307    -3.77693   6.693e-05
        4794    -3.77303    -3.77693  6.6921e-05
        4795    -3.77317    -3.77693 6.69116e-05
        4796    -3.77319    -3.77693 6.69022e-05
        4797    -3.77325    -3.77693 6.68926e-05
        4798    -3.77363    -3.77693 6.68822e-05
        4799    -3.77345    -3.77692 6.68722e-05
        4800    -3.77376    -3.77692 6.68615e-05
        4801    -3.77409    -3.77692 6.68502e-05
        4802      -3.774    -3.77692  6.6839e-05
        4803    -3.77439    -3.77692 6.68272e-05
        4804     -3.7748    -3.77692 6.68147e-05
        4805    -3.77524    -3.77692 6.68018e-05
        4806    -3.77539    -3.77692 6.67886e-05
        4807    -3.77585    -3.77692 6.67751e-05
        4808    -3.77664    -3.77692 6.67612e-05
        4809    -3.77683    -3.77692 6.67474e-05
        4810    -3.77717    -3.77692 6.67335e-05
        4811    -3.77797    -3.77692   6.672e-05
        4812    -3.77817    -3.77692 6.67066e-05
        4813    -3.77866    -3.77692 6.66937e-05
        4814    -3.77929    -3.77692 6.66817e-05
        4815    -3.77961    -3.77692 6.66702e-05
        4816    -3.77992    -3.77692 6.66593e-05
        4817    -3.78005    -3.77692 6.66486e-05
        4818    -3.78016    -3.77692 6.66381e-05
        4819    -3.78071    -3.77693 6.66289e-05
        4820    -3.78123    -3.77693 6.66211e-05
        4821    -3.78172    -3.77693 6.66147e-05
        4822    -3.78187    -3.77693 6.66087e-05
        4823    -3.78229    -3.77693 6.66042e-05
        4824    -3.78268    -3.77693 6.66011e-05
        4825    -3.78319    -3.77693 6.65999e-05
        4826    -3.78321    -3.77693 6.65988e-05
        4827    -3.78289    -3.77693 6.65964e-05
        4828    -3.78359    -3.77694 6.65969e-05
        4829    -3.78336    -3.77694 6.65964e-05
        4830    -3.78354    -3.77694 6.65966e-05
        4831    -3.78339    -3.77694 6.65962e-05
        4832    -3.78321    -3.77694 6.65951e-05
        4833     -3.7827    -3.77694 6.65919e-05
        4834    -3.78201    -3.77694 6.65864e-05
        4835    -3.78206    -3.77694  6.6581e-05
        4836    -3.78223    -3.77695 6.65762e-05
        4837    -3.78177    -3.77695   6.657e-05
        4838    -3.78145    -3.77695 6.65627e-05
        4839    -3.78112    -3.77695 6.65545e-05
        4840    -3.78046    -3.77695 6.65448e-05
        4841     -3.7798    -3.77695 6.65336e-05
        4842    -3.77973    -3.77695 6.65224e-05
        4843     -3.7789    -3.77695 6.65098e-05
        4844    -3.77851    -3.77695 6.64969e-05
        4845    -3.77857    -3.77695  6.6484e-05
        4846    -3.77878    -3.77695 6.64714e-05
        4847    -3.77824    -3.77695 6.64582e-05
        4848    -3.77739    -3.77695 6.64445e-05
        4849    -3.77684    -3.77695 6.64308e-05
        4850     -3.7763    -3.77695 6.64173e-05
        4851    -3.77592    -3.77695 6.64039e-05
        4852    -3.77553    -3.77695 6.63909e-05
        4853    -3.77546    -3.77695 6.63779e-05
        4854    -3.77586    -3.77695 6.63646e-05
        4855     -3.7758    -3.77695 6.63514e-05
        4856    -3.77501    -3.77695 6.63389e-05
        4857    -3.77452    -3.77695 6.63271e-05
        4858    -3.77436    -3.77695 6.63156e-05
        4859    -3.77435    -3.77695 6.63041e-05
        4860    -3.77422    -3.77695 6.62929e-05
        4861    -3.77395    -3.77695 6.62821e-05
        4862    -3.77401    -3.77695 6.62712e-05
        4863    -3.77393    -3.77695 6.62605e-05
        4864    -3.77418    -3.77695 6.62493e-05
        4865    -3.77414    -3.77695 6.62382e-05
        4866    -3.77383    -3.77694 6.62277e-05
        4867    -3.77399    -3.77694 6.62169e-05
        4868    -3.77403    -3.77694  6.6206e-05
        4869    -3.77394    -3.77694 6.61952e-05
        4870    -3.77373    -3.77694 6.61849e-05
        4871    -3.77385    -3.77694 6.61744e-05
        4872    -3.77414    -3.77694 6.61633e-05
        4873    -3.77415    -3.77694 6.61522e-05
        4874    -3.77419    -3.77694  6.6141e-05
        4875    -3.77456    -3.77694 6.61293e-05
        4876     -3.7751    -3.77694 6.61168e-05
        4877    -3.77567    -3.77694 6.61038e-05
        4878    -3.77565    -3.77694 6.60907e-05
        4879    -3.77536    -3.77694  6.6078e-05
        4880    -3.77524    -3.77694 6.60654e-05
        4881    -3.77559    -3.77694 6.60524e-05
        4882    -3.77551    -3.77694 6.60395e-05
        4883    -3.77559    -3.77694 6.60266e-05
        4884    -3.77555    -3.77694 6.60137e-05
        4885    -3.77597    -3.77694 6.60004e-05
        4886    -3.77641    -3.77694  6.5987e-05
        4887    -3.77657    -3.77694 6.59736e-05
        4888    -3.77749    -3.77694 6.59602e-05
        4889    -3.77797    -3.77694  6.5947e-05
        4890    -3.77921    -3.77694 6.59352e-05
        4891     -3.7791    -3.77694 6.59232e-05
        4892     -3.7787    -3.77694 6.59107e-05
        4893    -3.77905    -3.77694 6.58986e-05
        4894    -3.77941    -3.77694 6.58871e-05
        4895    -3.77976    -3.77694 6.58761e-05
        4896    -3.78027    -3.77694 6.58662e-05
        4897    -3.78061    -3.77694  6.5857e-05
        4898    -3.78095    -3.77694 6.58487e-05
        4899    -3.78129    -3.77694 6.58412e-05
        4900    -3.78177    -3.77694 6.58351e-05
        4901    -3.78178    -3.77694 6.58291e-05
        4902    -3.78193    -3.77695 6.58235e-05
        4903    -3.78221    -3.77695 6.58188e-05
        4904    -3.78233    -3.77695 6.58145e-05
        4905    -3.78273    -3.77695 6.58117e-05
        4906     -3.7825    -3.77695  6.5808e-05
        4907    -3.78272    -3.77695 6.58051e-05
        4908    -3.78261    -3.77695 6.58017e-05
        4909    -3.78263    -3.77695 6.57985e-05
        4910    -3.78293    -3.77695 6.57963e-05
        4911     -3.7829    -3.77696 6.57941e-05
        4912    -3.78286    -3.77696 6.57916e-05
        4913    -3.78249    -3.77696 6.57879e-05
        4914    -3.78272    -3.77696 6.57849e-05
        4915    -3.78277    -3.77696 6.57822e-05
        4916     -3.7828    -3.77696 6.57795e-05
        4917    -3.78282    -3.77696 6.57769e-05
        4918    -3.78252    -3.77696 6.57733e-05
        4919    -3.78267    -3.77697 6.57701e-05
        4920    -3.78205    -3.77697 6.57649e-05
        4921    -3.78188    -3.77697 6.57591e-05
        4922    -3.78139    -3.77697 6.57519e-05
        4923    -3.78182    -3.77697 6.57459e-05
        4924    -3.78163    -3.77697 6.57394e-05
        4925    -3.78145    -3.77697 6.57323e-05
        4926    -3.78111    -3.77697 6.57243e-05
        4927    -3.78094    -3.77697 6.57159e-05
        4928    -3.78046    -3.77697 6.57064e-05
        4929     -3.7806    -3.77697 6.56972e-05
        4930    -3.78059    -3.77697  6.5688e-05
        4931    -3.78044    -3.77698 6.56784e-05
        4932    -3.78044    -3.77698 6.56689e-05
        4933    -3.78121    -3.77698 6.56612e-05
        4934    -3.78154    -3.77698 6.56544e-05
        4935    -3.78171    -3.77698 6.56481e-05
        4936    -3.78114    -3.77698 6.56402e-05
        4937    -3.78118    -3.77698 6.56324e-05
        4938    -3.78106    -3.77698 6.56243e-05
        4939     -3.7811    -3.77698 6.56163e-05
        4940    -3.78113    -3.77698 6.56084e-05
        4941    -3.78161    -3.77698 6.56018e-05
        4942    -3.78208    -3.77698 6.55966e-05
        4943    -3.78163    -3.77699 6.55901e-05
        4944    -3.78193    -3.77699 6.55844e-05
        4945    -3.78221    -3.77699 6.55797e-05
        4946    -3.78217    -3.77699 6.55748e-05
        4947    -3.78211    -3.77699 6.55697e-05
        4948    -3.78203    -3.77699 6.55644e-05
        4949    -3.78178    -3.77699 6.55583e-05
