x	y	z
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
-254.559	-222.563	156.313
