# BLOCK:    VELOCITY:    BLOCK_POFV:    AVE_POFV:    ERROR:
          12     3.10447    0.170007    0.148688   0.0121294
          12     3.25591    0.140566    0.119462   0.0116248
          12     3.40735   0.0850491   0.0947224  0.00655508
          12     3.55878   0.0610201   0.0683419   0.0117148
          12     3.71022    0.022103   0.0332462  0.00408124
          12     3.86166   0.0102414   0.0248646  0.00517732
          12      4.0131  0.00217056   0.0159072  0.00339793
          12     4.16453           0  0.00764535  0.00279464
          12     4.31597           0  0.00441754  0.00267785
          12     4.46741           0  0.00285841  0.00131127

          13   0.0757188  0.00177313  0.00796733   0.0025242
          13    0.227156   0.0392229   0.0436486  0.00821425
          13    0.378594   0.0583604   0.0849503  0.00774633
          13    0.530031    0.180126    0.141942  0.00983426
          13    0.681469    0.152061    0.250228   0.0224169
          13    0.832907    0.177863    0.294133    0.027202
          13    0.984344    0.238883    0.332389   0.0148841
          13     1.13578    0.407575    0.380299  0.00776787
          13     1.28722    0.566729    0.454505   0.0213788
          13     1.43866    0.440042    0.496056   0.0206236
          13     1.59009    0.610782    0.526655   0.0259557
          13     1.74153    0.538206    0.508877    0.038677
          13     1.89297    0.603292    0.484185   0.0248302
          13     2.04441    0.418826    0.453703  0.00754895
          13     2.19584    0.356521     0.39907   0.0215841
          13     2.34728    0.369575    0.323187   0.0148712
          13     2.49872    0.217973    0.269591   0.0172091
          13     2.65016    0.310573    0.273554   0.0139509
          13     2.80159    0.181196     0.19622   0.0145363
          13     2.95303    0.190336    0.147948   0.0105911
          13     3.10447    0.192171    0.152033   0.0116484
          13     3.25591    0.164626    0.122936   0.0112378
          13     3.40735   0.0499228   0.0912762  0.00689746
          13     3.55878   0.0608367   0.0677646   0.0108279
          13     3.71022   0.0432583   0.0340164  0.00383928
          13     3.86166   0.0192599   0.0244335  0.00479698
          13      4.0131  0.00825423   0.0153185  0.00318714
          13     4.16453   0.0013757  0.00716307  0.00262095
          13     4.31597  0.00296541  0.00430584  0.00247419
          13     4.46741 0.000794852  0.00269967  0.00121997

          14   0.0757188           0  0.00739823   0.0024072
          14    0.227156  0.00525825   0.0409065  0.00807226
          14    0.378594   0.0819003   0.0847325  0.00719608
          14    0.530031    0.191865    0.145508  0.00975692
          14    0.681469    0.117944    0.240779     0.02272
          14    0.832907      0.2601    0.291702   0.0253674
          14    0.984344    0.449152    0.340729   0.0159878
          14     1.13578    0.582779    0.394762   0.0156927
          14     1.28722    0.459088    0.454832   0.0198543
          14     1.43866    0.413445    0.490155   0.0199768
          14     1.59009    0.447135    0.520975   0.0247154
          14     1.74153    0.539765    0.511083   0.0359773
          14     1.89297     0.58339    0.491271   0.0240465
          14     2.04441     0.39767      0.4497  0.00800067
          14     2.19584    0.321854    0.393554    0.020735
          14     2.34728    0.243867    0.317521   0.0148491
          14     2.49872    0.221641    0.266166   0.0163171
          14     2.65016    0.282661    0.274204   0.0129696
          14     2.80159    0.251509    0.200169   0.0140242
          14     2.95303     0.19159    0.151065   0.0102831
          14     3.10447   0.0981642    0.148185   0.0114343
          14     3.25591    0.182785    0.127211   0.0112187
          14     3.40735    0.111554   0.0927247   0.0065551
          14     3.55878   0.0734321   0.0681694   0.0100621
          14     3.71022   0.0572599   0.0356766  0.00390757
          14     3.86166   0.0313355   0.0249265   0.0044796
          14      4.0131  0.00623653   0.0146698  0.00302478
          14     4.16453           0  0.00665142  0.00248318
          14     4.31597           0  0.00399828   0.0023165
          14     4.46741           0  0.00250684  0.00114797

          15   0.0757188  0.00932422  0.00752663  0.00225014
          15    0.227156   0.0291344   0.0401217  0.00757217
          15    0.378594   0.0339646    0.081348  0.00746998
          15    0.530031    0.123661    0.144052  0.00921453
          15    0.681469    0.220052    0.239397   0.0212473
          15    0.832907    0.318338    0.293478   0.0237383
          15    0.984344    0.358264    0.341898   0.0149646
          15     1.13578    0.477553    0.400281    0.015587
          15     1.28722    0.512924    0.458705   0.0189046
          15     1.43866    0.453035     0.48768   0.0187977
          15     1.59009     0.47046    0.517607    0.023296
          15     1.74153    0.457865    0.507535   0.0337533
          15     1.89297    0.542914    0.494714   0.0226885
          15     2.04441    0.482658    0.451898  0.00776314
          15     2.19584    0.269791    0.385303     0.02093
          15     2.34728    0.303725    0.316602   0.0138876
          15     2.49872    0.286208    0.267502   0.0152839
          15     2.65016    0.278412    0.274485    0.012108
          15     2.80159    0.226166    0.201902   0.0131959
          15     2.95303    0.165329    0.152016  0.00964143
          15     3.10447    0.112349    0.145796   0.0109187
          15     3.25591    0.114764    0.126381   0.0105015
          15     3.40735    0.153437   0.0967722  0.00726093
          15     3.55878    0.125189   0.0719707   0.0100838
          15     3.71022   0.0409349   0.0360272  0.00366275
          15     3.86166   0.0172727   0.0244162  0.00420992
          15      4.0131  0.00149799   0.0137917  0.00294784
          15     4.16453   0.0015897  0.00631397  0.00234045
          15     4.31597  0.00400483  0.00399871  0.00216207
          15     4.46741  0.00556396  0.00271065  0.00108938

          16   0.0757188   0.0046774  0.00734856  0.00211654
          16    0.227156   0.0319775   0.0396126  0.00711599
          16    0.378594    0.077498   0.0811073  0.00700698
          16    0.530031    0.109048    0.141864  0.00889454
          16    0.681469    0.160988    0.234496   0.0204767
          16    0.832907    0.197062    0.287452   0.0230068
          16    0.984344    0.468657    0.349821   0.0159895
          16     1.13578    0.400697    0.400307   0.0146128
          16     1.28722    0.414698    0.455954    0.017922
          16     1.43866     0.42977    0.484061   0.0179679
          16     1.59009     0.47471    0.514926   0.0219938
          16     1.74153    0.553278    0.510394   0.0317645
          16     1.89297      0.4014    0.488881   0.0220073
          16     2.04441    0.630592    0.463066   0.0130348
          16     2.19584    0.359181    0.383671   0.0196855
          16     2.34728    0.285443    0.314654   0.0131555
          16     2.49872    0.322496    0.270939   0.0147101
          16     2.65016    0.334602    0.278242     0.01192
          16     2.80159    0.250134    0.204917   0.0127108
          16     2.95303    0.284251    0.160281   0.0120721
          16     3.10447    0.174653      0.1476   0.0103842
          16     3.25591   0.0868222    0.123909    0.010132
          16     3.40735   0.0397426   0.0932078    0.007632
          16     3.55878  0.00825423   0.0679885   0.0102096
          16     3.71022   0.0138488    0.034641   0.0036868
          16     3.86166   0.0245793   0.0244264  0.00394681
          16      4.0131  0.00492197   0.0132373  0.00281524
          16     4.16453   0.0511456  0.00911595  0.00348924
          16     4.31597  0.00620596  0.00413667  0.00203134
          16     4.46741  0.00204827  0.00266925  0.00102208

          17   0.0757188  0.00385197  0.00714287  0.00200201
          17    0.227156   0.0405986   0.0396706  0.00669764
          17    0.378594   0.0457957   0.0790302  0.00689581
          17    0.530031    0.103178    0.139588  0.00865755
          17    0.681469    0.152092    0.229649   0.0198376
          17    0.832907    0.371654    0.292405   0.0221802
          17    0.984344    0.399321    0.352732   0.0153118
          17     1.13578    0.351538    0.397438    0.014032
          17     1.28722    0.479081    0.457315   0.0169193
          17     1.43866    0.418184    0.480186   0.0173238
          17     1.59009    0.386359    0.507363   0.0219618
          17     1.74153     0.38697    0.503134   0.0307145
          17     1.89297    0.455847    0.486938   0.0207984
          17     2.04441    0.549273    0.468137   0.0132177
          17     2.19584    0.572966    0.394806   0.0214468
          17     2.34728    0.342887    0.316315    0.012486
          17     2.49872    0.272023    0.271003   0.0138449
          17     2.65016     0.31146    0.280196   0.0113778
          17     2.80159    0.311001    0.211157   0.0134077
          17     2.95303    0.236713    0.164777   0.0121705
          17     3.10447    0.166797    0.148729  0.00983456
          17     3.25591   0.0687241    0.120663   0.0100426
          17     3.40735   0.0697329   0.0918269  0.00730691
          17     3.55878   0.0102414   0.0645916   0.0101585
          17     3.71022   0.0368383   0.0347703   0.0034722
          17     3.86166   0.0488222   0.0258614  0.00396697
          17      4.0131  0.00654224   0.0128435  0.00267704
          17     4.16453  0.00146742  0.00866604  0.00331287
          17     4.31597 0.000794852  0.00394009  0.00192133
          17     4.46741  0.00262912  0.00266689  0.00096196

          18   0.0757188  0.00810137  0.00719612   0.0018915
          18    0.227156    0.025527   0.0388849  0.00637148
          18    0.378594   0.0631907   0.0781502  0.00656862
          18    0.530031    0.060745    0.135208  0.00921827
          18    0.681469    0.180156      0.2269   0.0189251
          18    0.832907    0.290977    0.292325   0.0209481
          18    0.984344    0.569725    0.364788   0.0186112
          18     1.13578    0.399291    0.397541   0.0132528
          18     1.28722    0.464744    0.457727   0.0159844
          18     1.43866    0.396631    0.475544   0.0169719
          18     1.59009    0.439583    0.503598   0.0210621
          18     1.74153     0.33399    0.493737   0.0304117
          18     1.89297    0.581189    0.492174   0.0202913
          18     2.04441    0.445789    0.466895   0.0125416
          18     2.19584    0.414148     0.39588   0.0202822
          18     2.34728    0.295196    0.315142   0.0118474
          18     2.49872    0.427936    0.279721   0.0155809
          18     2.65016    0.339402    0.283485   0.0112111
          18     2.80159    0.242338    0.212889   0.0127742
          18     2.95303    0.200975    0.166788   0.0116593
          18     3.10447    0.112257    0.146703  0.00949462
          18     3.25591   0.0680821    0.117742  0.00990038
          18     3.40735    0.112991   0.0930027  0.00699493
          18     3.55878   0.0801271   0.0654547  0.00963069
          18     3.71022   0.0290121   0.0344504    0.003294
          18     3.86166   0.0124425   0.0251159  0.00381599
          18      4.0131  0.00846823   0.0126004  0.00253933
          18     4.16453 0.000366855  0.00820497  0.00316074
          18     4.31597           0   0.0037212  0.00182702
          18     4.46741           0  0.00251873 0.000919856

          19   0.0757188 0.000122285  0.00682382  0.00182822
          19    0.227156   0.0473242   0.0393291   0.0060516
          19    0.378594    0.044634   0.0763862  0.00645542
          19    0.530031   0.0764586    0.132116  0.00923713
          19    0.681469    0.164443    0.223612   0.0182123
          19    0.832907    0.319408    0.293751    0.019894
          19    0.984344    0.359426    0.364505   0.0176338
          19     1.13578    0.550312    0.405582   0.0147947
          19     1.28722     0.54857    0.462509    0.015842
          19     1.43866    0.448388    0.474114   0.0161387
          19     1.59009    0.570979    0.507144   0.0202499
          19     1.74153    0.481038    0.493069   0.0288184
          19     1.89297    0.456275    0.490285   0.0193111
          19     2.04441    0.511273    0.469231    0.012097
          19     2.19584    0.339677    0.392922   0.0194292
          19     2.34728    0.277831    0.313178   0.0113854
          19     2.49872    0.284954    0.279997   0.0147633
          19     2.65016    0.280246    0.283315   0.0106223
          19     2.80159    0.185109    0.211427   0.0121853
          19     2.95303    0.142768    0.165524    0.011114
          19     3.10447   0.0677458    0.142547  0.00986249
          19     3.25591   0.0748995    0.115487  0.00963266
          19     3.40735     0.13005   0.0949526  0.00689319
          19     3.55878    0.112899   0.0679518  0.00944199
          19     3.71022    0.078568   0.0367723  0.00385307
          19     3.86166    0.013543   0.0245068  0.00366343
          19      4.0131   0.0236927   0.0131842  0.00247188
